danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,added_at,albumid,artists,genre,imagehref,trackName
0.615,0.743,8,-7.684,0,0.0277,0.0707,0.765,0.115,0.878,116.461,audio_features,3hMQ56qn95kelYHaiEjo14,spotify:track:3hMQ56qn95kelYHaiEjo14,https://api.spotify.com/v1/tracks/3hMQ56qn95kelYHaiEjo14,https://api.spotify.com/v1/audio-analysis/3hMQ56qn95kelYHaiEjo14,223500,4,2019-05-24T01:02:53Z,184q45IyX6tKbTNL5zPAwN,Ten Sleep,kingston on indie,https://i.scdn.co/image/ab67616d0000b273491c95cae93915f875279a04,St. Petersburg
0.671,0.671,11,-7.771,1,0.0253,0.5,0.922,0.253,0.791,101.992,audio_features,7donR205a5CXt5LBq7mGnc,spotify:track:7donR205a5CXt5LBq7mGnc,https://api.spotify.com/v1/tracks/7donR205a5CXt5LBq7mGnc,https://api.spotify.com/v1/audio-analysis/7donR205a5CXt5LBq7mGnc,284500,4,2019-05-24T01:02:53Z,184q45IyX6tKbTNL5zPAwN,Ten Sleep,kingston on indie,https://i.scdn.co/image/ab67616d0000b273491c95cae93915f875279a04,Townies
0.563,0.466,11,-9.656,1,0.0282,0.145,0.801,0.123,0.184,79,audio_features,023DWrHHWSjXF7cBJLFu4s,spotify:track:023DWrHHWSjXF7cBJLFu4s,https://api.spotify.com/v1/tracks/023DWrHHWSjXF7cBJLFu4s,https://api.spotify.com/v1/audio-analysis/023DWrHHWSjXF7cBJLFu4s,231000,4,2019-05-24T01:02:53Z,184q45IyX6tKbTNL5zPAwN,Ten Sleep,kingston on indie,https://i.scdn.co/image/ab67616d0000b273491c95cae93915f875279a04,Darkroom
0.602,0.5,11,-11.146,0,0.0459,0.572,0.000003,0.175,0.536,76.851,audio_features,5EcTPZeeRRAA1CNuMM5NHE,spotify:track:5EcTPZeeRRAA1CNuMM5NHE,https://api.spotify.com/v1/tracks/5EcTPZeeRRAA1CNuMM5NHE,https://api.spotify.com/v1/audio-analysis/5EcTPZeeRRAA1CNuMM5NHE,102194,4,2019-05-20T11:45:17Z,5QRFZIVSDovPp1JaWdBVmN,zack villere,alternative r&b,https://i.scdn.co/image/ab67616d0000b273a67de408454d81a6b0a22570,Makeup
0.646,0.758,10,-4.34,1,0.0314,0.191,0.097,0.103,0.424,91.998,audio_features,2fyS7TaRoUG9loKPhJ7fdQ,spotify:track:2fyS7TaRoUG9loKPhJ7fdQ,https://api.spotify.com/v1/tracks/2fyS7TaRoUG9loKPhJ7fdQ,https://api.spotify.com/v1/audio-analysis/2fyS7TaRoUG9loKPhJ7fdQ,249067,4,2019-05-18T22:17:46Z,0Wgppp5mUEH5gxy8HjSuq5,Phantogram,alternative dance,https://i.scdn.co/image/ab67616d0000b273c319bc0ee624b82a81a64faf,When I'm Small
0.648,0.728,2,-7.27,1,0.0263,0.00745,0.000415,0.353,0.747,114.986,audio_features,7mmOVF5BbjFlnv4VLKggNO,spotify:track:7mmOVF5BbjFlnv4VLKggNO,https://api.spotify.com/v1/tracks/7mmOVF5BbjFlnv4VLKggNO,https://api.spotify.com/v1/audio-analysis/7mmOVF5BbjFlnv4VLKggNO,249267,4,2019-05-18T22:03:34Z,3JGfv0a5gfoEwVROJPxtdW,The Growlers,garage rock,https://i.scdn.co/image/ab67616d0000b27328cf99f3d8716b974ac81cd8,Love Test
0.533,0.613,0,-6.773,1,0.0495,0.0124,0.000684,0.299,0.554,106.946,audio_features,5wv2XK6ms7KBBVDD1cOwlx,spotify:track:5wv2XK6ms7KBBVDD1cOwlx,https://api.spotify.com/v1/tracks/5wv2XK6ms7KBBVDD1cOwlx,https://api.spotify.com/v1/audio-analysis/5wv2XK6ms7KBBVDD1cOwlx,375656,4,2019-05-15T14:19:35Z,03gwRG5IvkStFnjPmgjElw,Her's,indie garage rock,https://i.scdn.co/image/ab67616d0000b2733321bb989f55455871205b3e,Cool with You
0.513,0.58,1,-5.917,1,0.0268,0.0101,0.494,0.071,0.589,157.035,audio_features,1NjzNt18LlNTuJYErYGvbQ,spotify:track:1NjzNt18LlNTuJYErYGvbQ,https://api.spotify.com/v1/tracks/1NjzNt18LlNTuJYErYGvbQ,https://api.spotify.com/v1/audio-analysis/1NjzNt18LlNTuJYErYGvbQ,314391,4,2019-05-13T23:05:58Z,3w5PWzbOdhuHd2oTynfBJw,Her's,indie garage rock,https://i.scdn.co/image/ab67616d0000b2730524a07d288d00aa940219a4,She Needs Him
0.427,0.655,6,-9.348,0,0.202,0.0351,0.000252,0.0744,0.574,140.664,audio_features,4PjKEXp7y8XM6ELUpdpJCm,spotify:track:4PjKEXp7y8XM6ELUpdpJCm,https://api.spotify.com/v1/tracks/4PjKEXp7y8XM6ELUpdpJCm,https://api.spotify.com/v1/audio-analysis/4PjKEXp7y8XM6ELUpdpJCm,207065,4,2019-05-12T18:14:17Z,0Raafp0TXbWyaXWBKJDzcu,Charlie Burg,ann arbor indie,https://i.scdn.co/image/ab67616d0000b273ac7572ade4a2ed6600b5cb48,Fever
0.452,0.442,11,-8.71,0,0.071,0.253,0.00186,0.209,0.264,150.12,audio_features,75LhPhJAkkGvOgCkqtJcmF,spotify:track:75LhPhJAkkGvOgCkqtJcmF,https://api.spotify.com/v1/tracks/75LhPhJAkkGvOgCkqtJcmF,https://api.spotify.com/v1/audio-analysis/75LhPhJAkkGvOgCkqtJcmF,242573,4,2019-02-08T06:16:03Z,3ztIKumRr8IdyqqJ8kemkk,Thomston,australian pop,https://i.scdn.co/image/ab67616d0000b273bd51a08c0bf95627d80d3cad,The Shortchange
0.679,0.49,2,-8.275,1,0.03,0.106,0.357,0.111,0.615,81.494,audio_features,5vBrB1l5KpUnQydnfFFacZ,spotify:track:5vBrB1l5KpUnQydnfFFacZ,https://api.spotify.com/v1/tracks/5vBrB1l5KpUnQydnfFFacZ,https://api.spotify.com/v1/audio-analysis/5vBrB1l5KpUnQydnfFFacZ,246065,4,2019-02-08T03:48:47Z,1TxZj79BDHi71GuLFhvToh,Royal Yellow,collage pop,https://i.scdn.co/image/ab67616d0000b273f1e0898e97eae129fdd4dee5,Hazeldene
0.498,0.355,7,-9.086,1,0.0279,0.797,0.00315,0.144,0.0845,99.846,audio_features,6kO3XW7HIUFiMUG3sYPQic,spotify:track:6kO3XW7HIUFiMUG3sYPQic,https://api.spotify.com/v1/tracks/6kO3XW7HIUFiMUG3sYPQic,https://api.spotify.com/v1/audio-analysis/6kO3XW7HIUFiMUG3sYPQic,222930,4,2019-02-07T21:41:44Z,0gAK59AMW8JtdisAO1aTCj,JOY.,australian electropop,https://i.scdn.co/image/ab67616d0000b273eb47b4c3a0ad8921b8dd49c6,Change
0.409,0.302,7,-10.184,1,0.0519,0.865,0.000563,0.137,0.186,90.257,audio_features,06DkevSU67Vdlpoq4mxNWm,spotify:track:06DkevSU67Vdlpoq4mxNWm,https://api.spotify.com/v1/tracks/06DkevSU67Vdlpoq4mxNWm,https://api.spotify.com/v1/audio-analysis/06DkevSU67Vdlpoq4mxNWm,247912,4,2019-02-07T05:06:48Z,6zNrHT1obKDKKjpkKesIYj,RKCB,alternative r&b,https://i.scdn.co/image/ab67616d0000b27329960c3470c31eb77f2dcc1e,Baptize
0.672,0.59,1,-9.574,1,0.129,0.624,0.236,0.0991,0.21,169.036,audio_features,2815rSBccLxZc67jEWBEvD,spotify:track:2815rSBccLxZc67jEWBEvD,https://api.spotify.com/v1/tracks/2815rSBccLxZc67jEWBEvD,https://api.spotify.com/v1/audio-analysis/2815rSBccLxZc67jEWBEvD,174358,4,2019-02-04T03:39:27Z,4lSynJxg1TaU4Mv0t9qz4c,Joji,alternative r&b,https://i.scdn.co/image/ab67616d0000b2738a9f12ce3d93554107e8e0d8,Yeah Right
0.485,0.506,10,-7.926,1,0.0391,0.0209,0.723,0.122,0.432,142.078,audio_features,3jkdhvJWlD0xD6DEm8G3yE,spotify:track:3jkdhvJWlD0xD6DEm8G3yE,https://api.spotify.com/v1/tracks/3jkdhvJWlD0xD6DEm8G3yE,https://api.spotify.com/v1/audio-analysis/3jkdhvJWlD0xD6DEm8G3yE,177550,5,2019-02-01T21:54:07Z,6bNH9EM2lybM1VrR7ymQQc,Juan Solorzano,nica,https://i.scdn.co/image/ab67616d0000b2736ad4827b1dc9cf77a64e76f0,Should've Been You
0.524,0.26,0,-15.002,1,0.0469,0.649,0.0259,0.106,0.148,169.958,audio_features,53roOR5owLQEsEenAdnJqO,spotify:track:53roOR5owLQEsEenAdnJqO,https://api.spotify.com/v1/tracks/53roOR5owLQEsEenAdnJqO,https://api.spotify.com/v1/audio-analysis/53roOR5owLQEsEenAdnJqO,209631,3,2019-02-01T21:44:22Z,00enogDMiknpGQSQCFVn5K,Keepitinside,undefined,https://i.scdn.co/image/ab67616d0000b2730c6cc544c6dbd73e510cbb97,Sway
0.749,0.419,5,-9.41,1,0.0719,0.528,0.00000785,0.113,0.279,120.166,audio_features,64sp7I8wf70B7OLOpih6XJ,spotify:track:64sp7I8wf70B7OLOpih6XJ,https://api.spotify.com/v1/tracks/64sp7I8wf70B7OLOpih6XJ,https://api.spotify.com/v1/audio-analysis/64sp7I8wf70B7OLOpih6XJ,192200,4,2019-01-31T00:16:35Z,1uKkqozFkKpyjynnTdRqLB,Sasha Sloan,australian pop,https://i.scdn.co/image/ab67616d0000b27331d1917e662e7e0f9df21573,Normal
0.507,0.389,4,-10.384,1,0.0993,0.921,0.000416,0.0845,0.333,180.155,audio_features,4jTN00GxuIdIhTTnz6ZMun,spotify:track:4jTN00GxuIdIhTTnz6ZMun,https://api.spotify.com/v1/tracks/4jTN00GxuIdIhTTnz6ZMun,https://api.spotify.com/v1/audio-analysis/4jTN00GxuIdIhTTnz6ZMun,181255,4,2019-01-22T01:41:25Z,4oi8gyGpbpx9YDGnexGAq2,Postcard Boy,san diego indie,https://i.scdn.co/image/ab67616d0000b273b16105fb8b7b8ab0e28eeac9,Coffin
0.491,0.626,0,-7.116,1,0.028,0.0175,0.00608,0.327,0.324,134.098,audio_features,2Y1OLiEHqLkGaZQ6YYZBxY,spotify:track:2Y1OLiEHqLkGaZQ6YYZBxY,https://api.spotify.com/v1/tracks/2Y1OLiEHqLkGaZQ6YYZBxY,https://api.spotify.com/v1/audio-analysis/2Y1OLiEHqLkGaZQ6YYZBxY,315000,4,2019-01-21T06:00:49Z,5AcqoD2K0dqVAec8dSsluz,Jadu Heart,alternative r&b,https://i.scdn.co/image/ab67616d0000b273ee6c85131fc872ca0abc2e03,Heroin Song
0.689,0.37,5,-11.018,1,0.0391,0.448,0.827,0.108,0.741,93.996,audio_features,5uezSFFqUbx4QJ6cVmC2BF,spotify:track:5uezSFFqUbx4QJ6cVmC2BF,https://api.spotify.com/v1/tracks/5uezSFFqUbx4QJ6cVmC2BF,https://api.spotify.com/v1/audio-analysis/5uezSFFqUbx4QJ6cVmC2BF,203920,4,2019-01-17T22:17:37Z,3xIu3OpQ9f3r5LrWkiHMkD,Ex-poets,undefined,https://i.scdn.co/image/ab67616d0000b2733b25bc0cf44961db8eb51520,Still Waiting
0.559,0.669,2,-5.797,1,0.0387,0.0259,0.000262,0.174,0.404,76.023,audio_features,2GbMQxFnfmnOonM17LD6Oy,spotify:track:2GbMQxFnfmnOonM17LD6Oy,https://api.spotify.com/v1/tracks/2GbMQxFnfmnOonM17LD6Oy,https://api.spotify.com/v1/audio-analysis/2GbMQxFnfmnOonM17LD6Oy,224211,4,2019-01-17T02:15:51Z,0RaKlzyv4jrtwokAl7UECA,Niterunner,undefined,https://i.scdn.co/image/ab67616d0000b2734f658364faa4b3dbb0e3cb46,Stay Tonight
0.486,0.388,10,-11.372,0,0.0552,0.618,0.00841,0.134,0.328,99.598,audio_features,6qlWh52SoBOb6udnz3Xwxj,spotify:track:6qlWh52SoBOb6udnz3Xwxj,https://api.spotify.com/v1/tracks/6qlWh52SoBOb6udnz3Xwxj,https://api.spotify.com/v1/audio-analysis/6qlWh52SoBOb6udnz3Xwxj,182412,4,2019-01-15T20:27:32Z,04fUc9EzSkPJAFCVkCqyqj,Alex Lustig,indie electropop,https://i.scdn.co/image/ab67616d0000b273960091437098d90a0a71a55a,U
0.684,0.459,11,-11.035,1,0.0556,0.653,0.103,0.106,0.181,93.001,audio_features,61o60Vodp6JxkuX8lxIIgo,spotify:track:61o60Vodp6JxkuX8lxIIgo,https://api.spotify.com/v1/tracks/61o60Vodp6JxkuX8lxIIgo,https://api.spotify.com/v1/audio-analysis/61o60Vodp6JxkuX8lxIIgo,201290,4,2019-01-14T19:34:39Z,3RUdgcV5I0INzlJLCGp7gg,Handbook,abstract beats,https://i.scdn.co/image/ab67616d0000b273c5c6671a1c1678dd2326f737,Mango
0.727,0.375,8,-9.172,1,0.0786,0.383,0.0000062,0.1,0.162,73.015,audio_features,3bw0oEpvrvb3v99UVWx4LV,spotify:track:3bw0oEpvrvb3v99UVWx4LV,https://api.spotify.com/v1/tracks/3bw0oEpvrvb3v99UVWx4LV,https://api.spotify.com/v1/audio-analysis/3bw0oEpvrvb3v99UVWx4LV,220485,4,2019-01-14T08:38:34Z,5KGe5fdb39IB4E4AxmBueI,Atlas Bound,indie soul,https://i.scdn.co/image/ab67616d0000b273fba8df8c10c3bdabeb6c5b6d,Lullaby
0.576,0.587,9,-8.735,1,0.0307,0.179,0.758,0.111,0.334,114.06,audio_features,6z6i7ssJ5AIqSqhVcecJpa,spotify:track:6z6i7ssJ5AIqSqhVcecJpa,https://api.spotify.com/v1/tracks/6z6i7ssJ5AIqSqhVcecJpa,https://api.spotify.com/v1/audio-analysis/6z6i7ssJ5AIqSqhVcecJpa,242514,4,2019-01-12T22:55:55Z,3Zqe5icElI6gNEM9v3UpXN,Vansire,bedroom pop,https://i.scdn.co/image/ab67616d0000b273c556c8613499c8e465d3ba3c,Angel Youth
0.389,0.58,9,-9.155,1,0.0613,0.0275,0.000854,0.121,0.773,134.274,audio_features,3Qeq6GZSGIlOnutH3gLXjX,spotify:track:3Qeq6GZSGIlOnutH3gLXjX,https://api.spotify.com/v1/tracks/3Qeq6GZSGIlOnutH3gLXjX,https://api.spotify.com/v1/audio-analysis/3Qeq6GZSGIlOnutH3gLXjX,317547,4,2018-08-28T22:56:46Z,1kZrU5qyi0XQXacuA5d8vg,Ajna,undefined,https://i.scdn.co/image/ab67616d0000b2733649efbc70793034b3509634,Chamillion Worlds
0.515,0.36,2,-15.833,0,0.0502,0.597,0.624,0.0839,0.11,92.918,audio_features,5zLnQoBjNFuNgKCEKGFgur,spotify:track:5zLnQoBjNFuNgKCEKGFgur,https://api.spotify.com/v1/tracks/5zLnQoBjNFuNgKCEKGFgur,https://api.spotify.com/v1/audio-analysis/5zLnQoBjNFuNgKCEKGFgur,241333,4,2018-08-25T16:30:20Z,2Xv1zWXNkd2aMGmqEpUjc0,Henry Green,chamber pop,https://i.scdn.co/image/ab67616d0000b2737752f1a4eb6f5c8cf5ff1a0a,Without You
0.687,0.429,10,-6.524,1,0.0344,0.298,0.00032,0.193,0.232,121.11,audio_features,6UXBFqtZdXzX4bkpqOPsDi,spotify:track:6UXBFqtZdXzX4bkpqOPsDi,https://api.spotify.com/v1/tracks/6UXBFqtZdXzX4bkpqOPsDi,https://api.spotify.com/v1/audio-analysis/6UXBFqtZdXzX4bkpqOPsDi,186456,4,2018-08-24T21:17:36Z,5m8p6d8kDFfNOOi4Wr7w44,Ella Vos,electropop,https://i.scdn.co/image/ab67616d0000b2730386f31452810d4501d601c1,Rearrange
0.557,0.507,6,-7.6,1,0.0243,0.0228,0.862,0.0837,0.526,106.942,audio_features,4kAflSfOBf6Wv5ZD5abUvZ,spotify:track:4kAflSfOBf6Wv5ZD5abUvZ,https://api.spotify.com/v1/tracks/4kAflSfOBf6Wv5ZD5abUvZ,https://api.spotify.com/v1/audio-analysis/4kAflSfOBf6Wv5ZD5abUvZ,348108,4,2018-08-24T21:07:33Z,4nSWX5A4xVomzrOEGDKLQ6,Slowdive,alternative rock,https://i.scdn.co/image/ab67616d0000b2737d08dfce0cb20cf7ed9da031,No Longer Making Time
0.568,0.423,6,-6.24,0,0.0582,0.0421,0,0.104,0.0913,174.133,audio_features,2EbZM0KANvBlySZUNFF8ea,spotify:track:2EbZM0KANvBlySZUNFF8ea,https://api.spotify.com/v1/tracks/2EbZM0KANvBlySZUNFF8ea,https://api.spotify.com/v1/audio-analysis/2EbZM0KANvBlySZUNFF8ea,190345,3,2018-08-24T04:10:53Z,07S7TbSxE18iAevzttBDbO,Maddee,undefined,https://i.scdn.co/image/ab67616d0000b2736c029c33695d1b7d75af7544,Weight
0.508,0.323,4,-11.079,0,0.0322,0.862,0.285,0.273,0.104,160.014,audio_features,5tUNe5zrpAdFB8TYIktOex,spotify:track:5tUNe5zrpAdFB8TYIktOex,https://api.spotify.com/v1/tracks/5tUNe5zrpAdFB8TYIktOex,https://api.spotify.com/v1/audio-analysis/5tUNe5zrpAdFB8TYIktOex,299120,4,2018-08-24T02:28:27Z,5aXYnsTq2DR08VXvMPVWt7,jan and naomi,undefined,https://i.scdn.co/image/ab67616d0000b273ff5064a12e0bb4c783746629,Forest
0.533,0.534,10,-8.583,0,0.261,0.0714,0.146,0.649,0.483,152.612,audio_features,734IhljOkqXJCEfdXNbane,spotify:track:734IhljOkqXJCEfdXNbane,https://api.spotify.com/v1/tracks/734IhljOkqXJCEfdXNbane,https://api.spotify.com/v1/audio-analysis/734IhljOkqXJCEfdXNbane,258783,5,2018-08-22T12:40:23Z,305AOX9e8zgG44wtPt8hit,Xander,undefined,https://i.scdn.co/image/ab67616d0000b273a21df6ef8b9f9fadd3be8fb8,Deserve
0.484,0.449,11,-12.621,0,0.0396,0.00696,0.0068,0.137,0.209,90.457,audio_features,5cJEdx3bgYrP0QOSLgbc9w,spotify:track:5cJEdx3bgYrP0QOSLgbc9w,https://api.spotify.com/v1/tracks/5cJEdx3bgYrP0QOSLgbc9w,https://api.spotify.com/v1/audio-analysis/5cJEdx3bgYrP0QOSLgbc9w,183023,4,2018-08-22T12:39:29Z,5KkZbKDz8iGArW4tY3GCWr,Instupendo,lo-fi beats,https://i.scdn.co/image/ab67616d0000b273d926703bd9f0a72641789e65,Fleur - Slow Magic Remix
0.512,0.305,5,-12.073,1,0.0333,0.616,0.00335,0.213,0.0713,139.872,audio_features,6zBSRyFX9ZRf5UcGYUjLkc,spotify:track:6zBSRyFX9ZRf5UcGYUjLkc,https://api.spotify.com/v1/tracks/6zBSRyFX9ZRf5UcGYUjLkc,https://api.spotify.com/v1/audio-analysis/6zBSRyFX9ZRf5UcGYUjLkc,210740,4,2018-08-21T21:05:12Z,0hvsvqwgRKWBeT329RgKAm,Marco,undefined,https://i.scdn.co/image/ab67616d0000b273f9f1c72d40b261ccfa0e4ae8,When I Was A Ghost
0.617,0.558,0,-9.768,1,0.0272,0.253,0.0285,0.311,0.794,107.987,audio_features,3oKzVs4DIS7rnhl1TeYkdQ,spotify:track:3oKzVs4DIS7rnhl1TeYkdQ,https://api.spotify.com/v1/tracks/3oKzVs4DIS7rnhl1TeYkdQ,https://api.spotify.com/v1/audio-analysis/3oKzVs4DIS7rnhl1TeYkdQ,211700,4,2018-08-20T02:39:59Z,5eGe2mgCytKbmnD72ZG4oo,Rod Ladgrove,pop folk,https://i.scdn.co/image/ab67616d0000b273db195bff7430640fc5a38a2d,We Don't Talk Anymore
0.646,0.485,9,-12.039,1,0.0528,0.928,0.0607,0.11,0.186,107.091,audio_features,1VOguWq4x8vX3jFOKauQ0j,spotify:track:1VOguWq4x8vX3jFOKauQ0j,https://api.spotify.com/v1/tracks/1VOguWq4x8vX3jFOKauQ0j,https://api.spotify.com/v1/audio-analysis/1VOguWq4x8vX3jFOKauQ0j,265185,4,2018-08-20T01:52:35Z,6LYDbWLCAaT1j6pfx5nqnS,No Rome,indie pop,https://i.scdn.co/image/ab67616d0000b2733da34ffe4039260ffc34fa43,Seventeen
0.377,0.426,0,-6.64,1,0.0451,0.801,0.0592,0.112,0.103,125.826,audio_features,2hBfWFipw4gd7Uo6yxgykY,spotify:track:2hBfWFipw4gd7Uo6yxgykY,https://api.spotify.com/v1/tracks/2hBfWFipw4gd7Uo6yxgykY,https://api.spotify.com/v1/audio-analysis/2hBfWFipw4gd7Uo6yxgykY,290186,4,2018-08-17T04:30:50Z,5D6oQPNPCM5mYbyIVKAbyD,Sabrina Claudio,alternative r&b,https://i.scdn.co/image/ab67616d0000b273a839ec1797e49ac407de2166,Messages From Her
0.506,0.227,0,-12.605,0,0.0583,0.865,0.00042,0.119,0.174,119.656,audio_features,6ltFhLAitXtFtMjdkd2bMZ,spotify:track:6ltFhLAitXtFtMjdkd2bMZ,https://api.spotify.com/v1/tracks/6ltFhLAitXtFtMjdkd2bMZ,https://api.spotify.com/v1/audio-analysis/6ltFhLAitXtFtMjdkd2bMZ,232412,4,2018-08-16T02:48:38Z,09OrI5RJlcnT8Cr92uurQy,EDEN,indie poptimism,https://i.scdn.co/image/ab67616d0000b273a03ba6f2a4274a12829e941d,crash
0.538,0.629,6,-8.522,1,0.102,0.725,0.00000688,0.182,0.293,97.951,audio_features,2SdkRbwbJ00hb67UREnh3X,spotify:track:2SdkRbwbJ00hb67UREnh3X,https://api.spotify.com/v1/tracks/2SdkRbwbJ00hb67UREnh3X,https://api.spotify.com/v1/audio-analysis/2SdkRbwbJ00hb67UREnh3X,217775,4,2018-08-12T10:52:50Z,0cCY6zzNJ0KxKLuWPeQPGY,Tep No,deep house,https://i.scdn.co/image/ab67616d0000b27380bfef91af86c4efb9d4aaac,Who We Are
0.564,0.258,4,-15.816,1,0.026,0.702,0.866,0.111,0.164,87.999,audio_features,4BigmlzNNrnrZB3yei3i5S,spotify:track:4BigmlzNNrnrZB3yei3i5S,https://api.spotify.com/v1/tracks/4BigmlzNNrnrZB3yei3i5S,https://api.spotify.com/v1/audio-analysis/4BigmlzNNrnrZB3yei3i5S,332727,4,2018-08-11T10:03:23Z,1gSQq4xLzervJviE0NpgzW,Ruby Haunt,chillwave,https://i.scdn.co/image/ab67616d0000b2732c7948c25bf3507e599c9db1,Darling
0.676,0.529,9,-12.882,0,0.14,0.904,0.126,0.14,0.4,76.744,audio_features,1NAc6nclOwr1pm4IGpaZ3u,spotify:track:1NAc6nclOwr1pm4IGpaZ3u,https://api.spotify.com/v1/tracks/1NAc6nclOwr1pm4IGpaZ3u,https://api.spotify.com/v1/audio-analysis/1NAc6nclOwr1pm4IGpaZ3u,233177,4,2018-08-11T09:52:53Z,050LZSTIMOdv8ts9EjQx7J,Jake Hurley,undefined,https://i.scdn.co/image/ab67616d0000b27343fb3fff301a4c20fa412e7a,haircut
0.687,0.274,9,-13.388,0,0.0287,0.909,0.128,0.109,0.31,80.823,audio_features,26srYL0IsRXJvrEPs1epUs,spotify:track:26srYL0IsRXJvrEPs1epUs,https://api.spotify.com/v1/tracks/26srYL0IsRXJvrEPs1epUs,https://api.spotify.com/v1/audio-analysis/26srYL0IsRXJvrEPs1epUs,285253,4,2018-08-11T06:13:51Z,6sfk1SGJdv9vpFmTniMvnS,Rhye,downtempo,https://i.scdn.co/image/ab67616d0000b2735dca1e52a5b1e5ea90895f94,Please - Mahogany Sessions
0.288,0.487,3,-8.534,1,0.0386,0.908,0.488,0.0991,0.187,102.856,audio_features,3skvVqb8zBeJJE4OPPBDdE,spotify:track:3skvVqb8zBeJJE4OPPBDdE,https://api.spotify.com/v1/tracks/3skvVqb8zBeJJE4OPPBDdE,https://api.spotify.com/v1/audio-analysis/3skvVqb8zBeJJE4OPPBDdE,234000,1,2018-08-07T06:06:07Z,2qNtWJtvAT9fZ77NntmnLi,Cuco,dream pop,https://i.scdn.co/image/ab67616d0000b2735ba187764d0756cf60fbd10f,Neon Baby
0.334,0.252,0,-13.195,1,0.0626,0.901,0.000045,0.106,0.173,89.448,audio_features,4nXM1kGcIkDIzyt2YJEmS3,spotify:track:4nXM1kGcIkDIzyt2YJEmS3,https://api.spotify.com/v1/tracks/4nXM1kGcIkDIzyt2YJEmS3,https://api.spotify.com/v1/audio-analysis/4nXM1kGcIkDIzyt2YJEmS3,266220,4,2018-08-06T05:17:15Z,4WvKeDeLUDUgSViSUOKA5T,Opia,vapor soul,https://i.scdn.co/image/92e800fbf9bc615730b30f5c7bf5aae07cef30d4,Strings Attached
0.638,0.444,1,-13.518,1,0.0612,0.406,0.638,0.0757,0.0344,89.983,audio_features,4WK17YZXw4wtpSVMRPWCbr,spotify:track:4WK17YZXw4wtpSVMRPWCbr,https://api.spotify.com/v1/tracks/4WK17YZXw4wtpSVMRPWCbr,https://api.spotify.com/v1/audio-analysis/4WK17YZXw4wtpSVMRPWCbr,254987,4,2018-08-06T04:50:38Z,5Yn2PwLCEqoRJivghNnJoU,edapollo,vapor twitch,https://i.scdn.co/image/ab67616d0000b273a387bf5790ac43ac23a61ff2,You & I
0.527,0.315,10,-11.299,1,0.0437,0.713,0.0000114,0.158,0.259,75.18,audio_features,5xQ9OZ2vKkXio0rJrrMzNh,spotify:track:5xQ9OZ2vKkXio0rJrrMzNh,https://api.spotify.com/v1/tracks/5xQ9OZ2vKkXio0rJrrMzNh,https://api.spotify.com/v1/audio-analysis/5xQ9OZ2vKkXio0rJrrMzNh,207648,4,2018-08-05T15:30:35Z,29Ay1uaAraiEMeh2cEsJlQ,Calper,alternative r&b,https://i.scdn.co/image/dd117b17653d6ab0d23c24e726cafe243e298547,Wolves
0.771,0.357,0,-11.209,1,0.0392,0.0389,0.00315,0.0734,0.707,121.791,audio_features,4B6veWMVjchLQsYuGGnqtV,spotify:track:4B6veWMVjchLQsYuGGnqtV,https://api.spotify.com/v1/tracks/4B6veWMVjchLQsYuGGnqtV,https://api.spotify.com/v1/audio-analysis/4B6veWMVjchLQsYuGGnqtV,261000,4,2018-08-01T11:29:09Z,3STqhSU4WEBKCwHmCGteDq,La Bouquet,hopebeat,https://i.scdn.co/image/ab67616d0000b27394dd8b72053ec0d198af6915,Penelope (Acoustic)
0.647,0.29,4,-16.196,1,0.0811,0.682,0,0.0965,0.271,74.987,audio_features,1mGppNewxmuC9tpXhgZ2kO,spotify:track:1mGppNewxmuC9tpXhgZ2kO,https://api.spotify.com/v1/tracks/1mGppNewxmuC9tpXhgZ2kO,https://api.spotify.com/v1/audio-analysis/1mGppNewxmuC9tpXhgZ2kO,249661,4,2018-08-01T11:07:11Z,52xEb6pscdPyNp1VyodWFw,dontask,undefined,https://i.scdn.co/image/ab67616d0000b2730d797802be249fe5976de429,Ocean
0.64,0.627,6,-5.434,1,0.0796,0.23,0.82,0.129,0.178,75.519,audio_features,70PV0oeGhknr1ygjwt40KO,spotify:track:70PV0oeGhknr1ygjwt40KO,https://api.spotify.com/v1/tracks/70PV0oeGhknr1ygjwt40KO,https://api.spotify.com/v1/audio-analysis/70PV0oeGhknr1ygjwt40KO,193907,5,2018-08-01T05:02:20Z,0cxHtGgJOnXECth03maVRy,Tadashi,undefined,https://i.scdn.co/image/ab67616d0000b2736c49be25fe4b49d3233253c0,When You're Ready
0.493,0.247,0,-14.114,1,0.0346,0.919,0.0437,0.157,0.0519,126.252,audio_features,0HW4zTosLnw0htaQzxTJsa,spotify:track:0HW4zTosLnw0htaQzxTJsa,https://api.spotify.com/v1/tracks/0HW4zTosLnw0htaQzxTJsa,https://api.spotify.com/v1/audio-analysis/0HW4zTosLnw0htaQzxTJsa,205512,4,2018-08-01T05:02:17Z,2tc58EyfoqJ3ly86doGuma,Maxwell Young,chillhop,https://i.scdn.co/image/ab67616d0000b273bbdde157767305589206fc6a,Midnight
